year,applicant_id,grade_id,program_id,ranking,quota_id,priority_profile,assignment_order,status
2025,28213317,0,6634,1,1,287,4,ListaPriorizados
2025,28119282,0,6634,1,1,19,5,ListaPriorizados
2025,28311626,0,6634,1,1,19,6,ListaPriorizados
2025,28368873,0,6634,1,1,10,7,ListaPriorizados
2025,28520755,0,6634,1,1,10,8,ListaPriorizados
2025,27843332,0,6634,1,1,10,9,ListaPriorizados
2025,28548548,0,6634,1,1,1,10,ListaPriorizados
2025,28326810,2,6635,1,1,476,1,ListaPriorizados
2025,28332515,2,6635,1,1,476,2,ListaPriorizados
2025,28318876,2,6635,1,1,476,3,ListaPriorizados
2025,28198650,2,6635,1,1,467,4,ListaPriorizados
2025,28118103,2,6635,1,1,465,5,ListaPriorizados
2025,28359158,2,6635,1,1,20,6,ListaPriorizados
2025,28245540,2,6635,1,1,19,7,ListaPriorizados
2025,27855529,3,6636,1,1,467,1,ListaPriorizados
2025,27995594,3,6636,1,1,31,2,ListaPriorizados
2025,28054720,3,6636,1,1,19,3,ListaPriorizados
2025,28077999,3,6636,1,1,14,4,ListaPriorizados
2025,27952963,3,6636,1,1,12,5,ListaPriorizados
2025,27758172,3,6636,1,1,10,6,ListaPriorizados
2025,27870410,3,6636,1,1,10,7,ListaPriorizados
2025,27567815,4,6637,1,1,484,1,ListaEspera
2025,27633111,4,6637,1,1,467,2,ListaEspera
2025,27631348,4,6637,1,1,467,3,ListaEspera
2025,27593928,4,6637,1,1,458,4,ListaEspera
2025,27964637,8,6638,1,1,476,1,ListaPriorizados
2025,27894684,8,6638,1,1,476,2,ListaPriorizados
2025,27548273,8,6638,1,1,476,3,ListaPriorizados
2025,28101910,8,6638,1,1,476,4,ListaPriorizados
2025,27672048,8,6638,1,1,467,5,ListaPriorizados
2025,27915085,0,6639,1,1,2168,1,ListaPriorizados
2025,28123997,0,6639,1,1,485,2,ListaPriorizados
2025,28436199,0,6639,1,1,484,3,ListaPriorizados
2025,28286663,0,6639,1,1,484,4,ListaPriorizados
2025,28395745,0,6639,1,1,476,5,ListaPriorizados
2025,28250073,0,6639,1,1,467,6,ListaPriorizados
2025,28237687,0,6639,1,1,467,7,ListaPriorizados
2025,28462782,0,6639,1,1,467,8,ListaPriorizados
2025,28513273,0,6639,1,1,467,9,ListaPriorizados
2025,28228288,0,6639,1,1,465,10,ListaPriorizados
2025,28401825,0,6639,1,1,19,11,ListaPriorizados
2025,28181879,0,6639,1,1,12,12,ListaPriorizados
2025,28311919,0,6639,1,1,12,13,ListaPriorizados
2025,27986809,3,6640,1,1,476,1,ListaPriorizados
2025,27966168,3,6640,1,1,476,2,ListaPriorizados
2025,28099990,3,6640,1,1,467,3,ListaPriorizados
2025,27784677,3,6640,1,1,22,4,ListaPriorizados
2025,27750369,4,6641,1,1,476,1,ListaEspera
2025,27639534,4,6641,1,1,467,2,ListaEspera
2025,27686646,4,6641,1,1,467,3,ListaEspera
2025,27754681,4,6641,1,1,458,4,ListaEspera
2025,27648358,4,6641,1,1,458,5,ListaEspera
2025,28521858,0,6642,1,1,2071,1,ListaPriorizados
2025,28541630,0,6642,1,1,19,2,ListaPriorizados
2025,28578980,0,6642,1,1,1,3,ListaPriorizados
2025,27522134,9,6643,1,1,458,1,ListaPriorizados
2025,27642946,9,6643,1,1,458,2,ListaPriorizados
2025,28076120,9,6643,1,1,287,3,ListaPriorizados
2025,28215847,0,6644,1,1,476,1,ListaPriorizados
2025,28117936,0,6644,1,1,467,2,ListaPriorizados
2025,28299741,0,6644,1,1,467,3,ListaPriorizados
2025,28145844,0,6644,1,1,466,4,ListaPriorizados
2025,28009133,0,6644,1,1,457,5,ListaPriorizados
2025,28136108,0,6644,1,1,305,6,ListaPriorizados
2025,28359602,0,6644,1,1,98,7,ListaPriorizados
2025,28456995,0,6644,1,1,37,8,ListaPriorizados
2025,27996813,11,6645,1,1,484,1,ListaPriorizados
2025,28072075,11,6645,1,1,476,2,ListaPriorizados
2025,27680707,11,6645,1,1,467,3,ListaPriorizados
2025,27637727,11,6645,1,1,467,4,ListaPriorizados
2025,27661609,11,6645,1,1,467,5,ListaPriorizados
2025,27938617,11,6645,1,1,30,6,ListaPriorizados
2025,27618955,11,6645,1,1,19,7,ListaPriorizados
2025,28060877,11,6645,1,1,19,8,ListaEspera
2025,27627370,11,6645,1,1,12,9,ListaEspera
2025,27566934,11,6645,1,1,3,10,ListaEspera
2025,28394850,0,6646,1,1,2177,1,ListaPriorizados
2025,28473253,0,6646,1,1,2089,2,ListaPriorizados
2025,27547734,0,6646,1,1,476,3,ListaPriorizados
2025,28429790,0,6646,1,1,467,4,ListaPriorizados
2025,28534133,0,6646,1,1,466,5,ListaPriorizados
2025,28227519,0,6646,1,1,466,6,ListaPriorizados
2025,28481620,0,6646,1,1,458,7,ListaPriorizados
2025,28471383,0,6646,1,1,23,8,ListaPriorizados
2025,28164384,0,6646,1,1,22,9,ListaPriorizados
2025,28165603,0,6646,1,1,19,10,ListaPriorizados
2025,28171999,0,6646,1,1,19,11,ListaPriorizados
2025,28150333,0,6646,1,1,10,12,ListaPriorizados
2025,27336198,9,6647,1,1,566,1,ListaPriorizados
2025,27710644,9,6647,1,1,476,2,ListaEspera
2025,27949467,9,6647,1,1,467,3,ListaEspera
2025,28100852,9,6647,1,1,467,4,ListaEspera
2025,27632080,9,6647,1,1,467,5,ListaEspera
2025,28026429,9,6647,1,1,467,6,ListaEspera
2025,27969752,9,6647,1,1,467,7,ListaEspera
2025,27471782,9,6647,1,1,466,8,ListaEspera
2025,28034756,9,6647,1,1,28,9,ListaEspera
2025,27675772,9,6647,1,1,19,10,ListaEspera
2025,27576408,9,6647,1,1,12,11,ListaEspera
2025,27928871,9,6647,1,1,10,12,ListaEspera
2025,27712173,9,6647,1,1,10,13,ListaEspera
2025,27739986,9,6647,1,1,10,14,ListaEspera
2025,28074988,9,6647,1,1,10,15,ListaEspera
2025,27328477,8,6648,1,1,494,1,ListaPriorizados
2025,28279712,8,6648,1,1,478,2,ListaPriorizados
2025,27761704,8,6648,1,1,476,3,ListaPriorizados
2025,27733931,8,6648,1,1,476,4,ListaPriorizados
2025,27534367,8,6648,1,1,476,5,ListaPriorizados
2025,28037245,8,6648,1,1,467,6,ListaPriorizados
2025,27996650,8,6648,1,1,460,7,ListaPriorizados
2025,28103040,8,6648,1,1,458,8,ListaPriorizados
2025,27978252,8,6648,1,1,458,9,ListaPriorizados
2025,27979239,8,6649,1,1,485,1,ListaPriorizados
2025,27394037,8,6649,1,1,476,2,ListaPriorizados
2025,27998175,8,6649,1,1,476,3,ListaPriorizados
2025,27975809,8,6649,1,1,467,4,ListaPriorizados
2025,27914241,8,6649,1,1,466,5,ListaPriorizados
2025,27700096,8,6649,1,1,98,6,ListaPriorizados
2025,27779513,8,6649,1,1,32,7,ListaPriorizados
2025,27876828,8,6650,1,1,3986,1,ListaPriorizados
2025,27567079,8,6650,1,1,476,2,ListaPriorizados
2025,27937606,8,6650,1,1,476,3,ListaEspera
2025,27712351,8,6650,1,1,467,4,ListaEspera
2025,27754736,8,6650,1,1,458,5,ListaEspera
2025,282648776,0,6651,1,1,3790,1,ListaPriorizados
2025,28268129,0,6651,1,1,2194,2,ListaPriorizados
2025,28398086,0,6651,1,1,2080,3,ListaPriorizados
2025,28298231,0,6651,1,1,548,4,ListaPriorizados
2025,28167909,0,6651,1,1,485,5,ListaPriorizados
2025,28341684,0,6651,1,1,476,6,ListaPriorizados
2025,28248029,0,6651,1,1,476,7,ListaPriorizados
2025,28313856,0,6651,1,1,467,8,ListaPriorizados
2025,28279681,0,6651,1,1,467,9,ListaPriorizados
2025,28313906,0,6651,1,1,467,10,ListaPriorizados
2025,28246361,0,6651,1,1,467,11,ListaEspera
2025,28126127,0,6651,1,1,467,12,ListaEspera
2025,28492391,0,6651,1,1,466,13,ListaEspera
2025,41453984,0,6651,1,1,460,14,ListaEspera
2025,28237400,0,6651,1,1,460,15,ListaEspera
2025,28175216,0,6651,1,1,458,16,ListaEspera
2025,27626337,0,6651,1,1,305,17,ListaEspera
2025,28153985,0,6651,1,1,30,18,ListaEspera
2025,28124156,0,6651,1,1,22,19,ListaEspera
2025,28121277,0,6651,1,1,22,20,ListaEspera
2025,28220888,0,6651,1,1,10,21,ListaEspera
2025,28318175,0,6651,1,1,1,22,ListaEspera
2025,27890498,9,6652,1,1,3842,1,ListaEspera
2025,27996236,9,6652,1,1,2195,2,ListaEspera
2025,27889449,9,6652,1,1,494,3,ListaEspera
2025,27879561,9,6652,1,1,494,4,ListaEspera
2025,28014754,9,6652,1,1,485,5,ListaEspera
2025,28001409,9,6652,1,1,485,6,ListaEspera
2025,27948711,9,6652,1,1,476,7,ListaEspera
2025,27987453,9,6652,1,1,476,8,ListaEspera
2025,27410760,9,6652,1,1,476,9,ListaEspera
2025,27548000,9,6652,1,1,476,10,ListaEspera
2025,27930934,9,6652,1,1,476,11,ListaEspera
2025,27992640,9,6652,1,1,476,12,ListaEspera
2025,27958705,9,6652,1,1,476,13,ListaEspera
2025,28100246,9,6652,1,1,467,14,ListaEspera
2025,27980669,9,6652,1,1,467,15,ListaEspera
2025,27812522,9,6652,1,1,467,16,ListaEspera
2025,27690844,9,6652,1,1,467,17,ListaEspera
2025,27655567,9,6652,1,1,467,18,ListaEspera
2025,27767274,9,6652,1,1,467,19,ListaEspera
2025,27974656,9,6652,1,1,465,20,ListaEspera
2025,28035581,9,6652,1,1,460,21,ListaEspera
2025,27974543,9,6652,1,1,458,22,ListaEspera
2025,27778968,9,6652,1,1,458,23,ListaEspera
2025,100226016,9,6652,1,1,451,24,ListaEspera
2025,27970434,9,6652,1,1,287,25,ListaEspera
2025,27409468,9,6652,1,1,30,26,ListaEspera
2025,28026254,9,6652,1,1,19,27,ListaEspera
2025,27537249,9,6652,1,1,12,28,ListaEspera
2025,28030631,9,6652,1,1,10,29,ListaEspera
2025,28300832,0,6653,1,1,3788,1,ListaPriorizados
2025,28157783,0,6653,1,1,2186,2,ListaPriorizados
2025,28420338,0,6653,1,1,2177,3,ListaPriorizados
2025,28467603,0,6653,1,1,2168,4,ListaPriorizados
2025,28380718,0,6653,1,1,2098,5,ListaPriorizados
2025,28526996,0,6653,1,1,2071,6,ListaPriorizados
2025,28380052,0,6653,1,1,494,7,ListaPriorizados
2025,28152992,0,6653,1,1,485,8,ListaPriorizados
2025,28352906,0,6653,1,1,476,9,ListaPriorizados
2025,28487700,0,6653,1,1,476,10,ListaPriorizados
2025,28182304,0,6653,1,1,476,11,ListaPriorizados
2025,28255157,0,6653,1,1,469,12,ListaEspera
2025,28382702,0,6653,1,1,469,13,ListaEspera
2025,100784579,0,6653,1,1,469,14,ListaEspera
2025,28392369,0,6653,1,1,467,15,ListaEspera
2025,28305621,0,6653,1,1,467,16,ListaEspera
2025,28351409,0,6653,1,1,467,17,ListaEspera
2025,100784631,0,6653,1,1,460,18,ListaEspera
2025,28179329,0,6653,1,1,460,19,ListaEspera
2025,28115543,0,6653,1,1,458,20,ListaEspera
2025,28369730,0,6653,1,1,458,21,ListaEspera
2025,28209078,0,6653,1,1,458,22,ListaEspera
2025,28222794,0,6653,1,1,458,23,ListaEspera
2025,28465350,0,6653,1,1,451,24,ListaEspera
2025,28248090,0,6653,1,1,451,25,ListaEspera
2025,28467714,0,6653,1,1,451,26,ListaEspera
2025,28243716,0,6653,1,1,451,27,ListaEspera
2025,28544918,0,6653,1,1,451,28,ListaEspera
2025,28426478,0,6653,1,1,451,29,ListaEspera
2025,28140452,0,6653,1,1,451,30,ListaEspera
2025,28348332,0,6653,1,1,451,31,ListaEspera
2025,28170351,0,6653,1,1,451,32,ListaEspera
2025,28280924,0,6653,1,1,30,33,ListaEspera
2025,28233233,0,6653,1,1,19,34,ListaEspera
2025,28488915,0,6653,1,1,19,35,ListaEspera
2025,28347932,0,6653,1,1,14,36,ListaEspera
2025,28409650,0,6653,1,1,1,37,ListaEspera
2025,28082608,9,6654,1,1,3797,1,ListaEspera
2025,28049765,9,6654,1,1,3790,2,ListaEspera
2025,27535470,9,6654,1,1,566,3,ListaEspera
2025,27937260,9,6654,1,1,494,4,ListaEspera
2025,27949708,9,6654,1,1,485,5,ListaEspera
2025,27989296,9,6654,1,1,485,6,ListaEspera
2025,27977118,9,6654,1,1,485,7,ListaEspera
2025,27761086,9,6654,1,1,485,8,ListaEspera
2025,27976532,9,6654,1,1,485,9,ListaEspera
2025,27547232,9,6654,1,1,476,10,ListaEspera
2025,27955343,9,6654,1,1,476,11,ListaEspera
2025,27943204,9,6654,1,1,476,12,ListaEspera
2025,27762746,9,6654,1,1,476,13,ListaEspera
2025,28100388,9,6654,1,1,476,14,ListaEspera
2025,28002958,9,6654,1,1,476,15,ListaEspera
2025,28003099,9,6654,1,1,475,16,ListaEspera
2025,41603315,9,6654,1,1,469,17,ListaEspera
2025,100784629,9,6654,1,1,469,18,ListaEspera
2025,100784627,9,6654,1,1,469,19,ListaEspera
2025,28061128,9,6654,1,1,467,20,ListaEspera
2025,28032979,9,6654,1,1,467,21,ListaEspera
2025,27863129,9,6654,1,1,467,22,ListaEspera
2025,27737285,9,6654,1,1,467,23,ListaEspera
2025,28049923,9,6654,1,1,467,24,ListaEspera
2025,27934466,9,6654,1,1,467,25,ListaEspera
2025,28031427,9,6654,1,1,467,26,ListaEspera
2025,28067985,9,6654,1,1,467,27,ListaEspera
2025,27649616,9,6654,1,1,467,28,ListaEspera
2025,27586115,9,6654,1,1,467,29,ListaEspera
2025,27745936,9,6654,1,1,467,30,ListaEspera
2025,28004332,9,6654,1,1,467,31,ListaEspera
2025,27775052,9,6654,1,1,467,32,ListaEspera
2025,28009338,9,6654,1,1,467,33,ListaEspera
2025,27810042,9,6654,1,1,465,34,ListaEspera
2025,28063851,9,6654,1,1,460,35,ListaEspera
2025,28414807,9,6654,1,1,460,36,ListaEspera
2025,100783608,9,6654,1,1,460,37,ListaEspera
2025,28080835,9,6654,1,1,460,38,ListaEspera
2025,27779013,9,6654,1,1,458,39,ListaEspera
2025,27570244,9,6654,1,1,458,40,ListaEspera
2025,27988356,9,6654,1,1,458,41,ListaEspera
2025,27800930,9,6654,1,1,458,42,ListaEspera
2025,27904870,9,6654,1,1,458,43,ListaEspera
2025,27939774,9,6654,1,1,296,44,ListaEspera
2025,28240860,9,6654,1,1,287,45,ListaEspera
2025,27938507,9,6654,1,1,98,46,ListaEspera
2025,28000988,9,6654,1,1,21,47,ListaEspera
2025,27938553,9,6654,1,1,13,48,ListaEspera
2025,28551999,0,6655,1,1,2195,1,ListaPriorizados
2025,28391898,0,6655,1,1,2080,2,ListaPriorizados
2025,28301301,0,6655,1,1,2071,3,ListaPriorizados
2025,28242344,0,6655,1,1,475,4,ListaPriorizados
2025,41638803,0,6655,1,1,469,5,ListaPriorizados
2025,28133322,0,6655,1,1,469,6,ListaPriorizados
2025,28404662,0,6655,1,1,469,7,ListaPriorizados
2025,28288185,0,6655,1,1,467,8,ListaPriorizados
2025,28202607,0,6655,1,1,467,9,ListaPriorizados
2025,28253408,0,6655,1,1,467,10,ListaPriorizados
2025,27562792,0,6655,1,1,458,11,ListaPriorizados
2025,28579928,0,6655,1,1,28,12,ListaPriorizados
2025,28551748,0,6655,1,1,10,13,ListaPriorizados
2025,28155697,0,6655,1,1,10,14,ListaEspera
2025,28455104,0,6655,1,1,10,15,ListaEspera
2025,28469748,0,6655,1,1,1,16,ListaEspera
2025,28514615,0,6655,1,1,1,17,ListaEspera
2025,27861053,9,6656,1,1,3797,1,ListaPriorizados
2025,27779379,9,6656,1,1,485,2,ListaPriorizados
2025,27993609,9,6656,1,1,485,3,ListaPriorizados
2025,28070983,9,6656,1,1,476,4,ListaPriorizados
2025,27343911,9,6656,1,1,467,5,ListaPriorizados
2025,27861102,9,6656,1,1,467,6,ListaPriorizados
2025,27922766,9,6656,1,1,458,7,ListaPriorizados
2025,28042805,9,6656,1,1,458,8,ListaPriorizados
2025,28053244,9,6656,1,1,458,9,ListaPriorizados
2025,28036054,9,6656,1,1,457,10,ListaEspera
2025,28035790,9,6656,1,1,37,11,ListaEspera
2025,28008027,9,6656,1,1,19,12,ListaEspera
2025,28001531,9,6656,1,1,10,13,ListaEspera
2025,28466973,1,6657,1,1,2186,1,ListaPriorizados
2025,28435909,1,6657,1,1,2175,2,ListaPriorizados
2025,27637828,1,6657,1,1,503,3,ListaPriorizados
2025,28481680,1,6657,1,1,485,4,ListaPriorizados
2025,28499684,1,6657,1,1,476,5,ListaPriorizados
2025,28456792,1,6657,1,1,458,6,ListaPriorizados
2025,28445223,1,6657,1,1,458,7,ListaPriorizados
2025,28464197,1,6657,1,1,458,8,ListaPriorizados
2025,28464214,1,6657,1,1,458,9,ListaPriorizados
2025,28416780,1,6657,1,1,458,10,ListaPriorizados
2025,28358202,1,6657,1,1,46,11,ListaPriorizados
2025,28479051,1,6657,1,1,19,12,ListaPriorizados
2025,28462517,1,6657,1,1,14,13,ListaPriorizados
2025,28157573,2,6658,1,1,575,1,ListaPriorizados
2025,28319321,2,6658,1,1,494,2,ListaPriorizados
2025,28384114,2,6658,1,1,485,3,ListaPriorizados
2025,28308711,2,6658,1,1,478,4,ListaPriorizados
2025,28242475,2,6658,1,1,476,5,ListaPriorizados
2025,28197907,2,6658,1,1,467,6,ListaEspera
2025,28473355,2,6658,1,1,460,7,ListaEspera
2025,28159367,2,6658,1,1,460,8,ListaEspera
2025,28264150,2,6658,1,1,458,9,ListaEspera
2025,28214439,2,6658,1,1,287,10,ListaEspera
2025,28189078,2,6658,1,1,197,11,ListaEspera
2025,28328154,2,6658,1,1,37,12,ListaEspera
2025,28356442,2,6658,1,1,28,13,ListaEspera
2025,28033119,3,6659,1,1,3824,1,ListaEspera
2025,27786341,3,6659,1,1,494,2,ListaEspera
2025,27833174,3,6659,1,1,494,3,ListaEspera
2025,27969587,3,6659,1,1,485,4,ListaEspera
2025,28024974,3,6659,1,1,485,5,ListaEspera
2025,27853979,3,6659,1,1,476,6,ListaEspera
2025,28099994,3,6659,1,1,476,7,ListaEspera
2025,27782051,3,6659,1,1,476,8,ListaEspera
2025,27782038,3,6659,1,1,476,9,ListaEspera
2025,28027758,3,6659,1,1,476,10,ListaEspera
2025,27773621,3,6659,1,1,476,11,ListaEspera
2025,28090621,3,6659,1,1,476,12,ListaEspera
2025,27916626,3,6659,1,1,476,13,ListaEspera
2025,27854079,3,6659,1,1,476,14,ListaEspera
2025,28013817,3,6659,1,1,476,15,ListaEspera
2025,27846460,3,6659,1,1,476,16,ListaEspera
2025,27762072,3,6659,1,1,476,17,ListaEspera
2025,28069321,3,6659,1,1,467,18,ListaEspera
2025,27762936,3,6659,1,1,467,19,ListaEspera
2025,28002192,3,6659,1,1,467,20,ListaEspera
2025,27795873,3,6659,1,1,467,21,ListaEspera
2025,27795863,3,6659,1,1,467,22,ListaEspera
2025,27930362,3,6659,1,1,467,23,ListaEspera
2025,28090335,3,6659,1,1,466,24,ListaEspera
2025,27871038,3,6659,1,1,465,25,ListaEspera
2025,28064065,3,6659,1,1,458,26,ListaEspera
2025,27975290,3,6659,1,1,458,27,ListaEspera
2025,27818225,3,6659,1,1,458,28,ListaEspera
2025,27840932,3,6659,1,1,296,29,ListaEspera
2025,27786307,3,6659,1,1,296,30,ListaEspera
2025,28003498,3,6659,1,1,98,31,ListaEspera
2025,27952232,3,6659,1,1,98,32,ListaEspera
2025,28099663,3,6659,1,1,28,33,ListaEspera
2025,28108531,3,6659,1,1,28,34,ListaEspera
2025,28010345,3,6659,1,1,21,35,ListaEspera
2025,27756245,3,6659,1,1,19,36,ListaEspera
2025,28008091,3,6659,1,1,12,37,ListaEspera
2025,27949924,3,6659,1,1,10,38,ListaEspera
2025,27736221,4,6660,1,1,3797,1,ListaPriorizados
2025,27667706,4,6660,1,1,503,2,ListaPriorizados
2025,27672791,4,6660,1,1,494,3,ListaPriorizados
2025,27667703,4,6660,1,1,494,4,ListaEspera
2025,27611337,4,6660,1,1,493,5,ListaEspera
2025,27695175,4,6660,1,1,466,6,ListaEspera
2025,27660095,4,6660,1,1,458,7,ListaEspera
2025,28083072,4,6660,1,1,98,8,ListaEspera
2025,27738872,4,6660,1,1,49,9,ListaEspera
2025,27663039,4,6660,1,1,5,10,ListaEspera
2025,28496440,0,6661,1,1,2195,1,ListaPriorizados
2025,28463466,0,6661,1,1,2186,2,ListaPriorizados
2025,28504004,0,6661,1,1,2161,3,ListaPriorizados
2025,28329841,0,6661,1,1,485,4,ListaPriorizados
2025,28231300,0,6661,1,1,467,5,ListaPriorizados
2025,28490293,0,6661,1,1,460,6,ListaPriorizados
2025,28412532,0,6661,1,1,287,7,ListaPriorizados
2025,28352759,0,6661,1,1,19,8,ListaPriorizados
2025,28388501,0,6661,1,1,19,9,ListaPriorizados
2025,28282988,2,6662,1,1,485,1,ListaPriorizados
2025,28259186,2,6662,1,1,476,2,ListaPriorizados
2025,28294815,2,6662,1,1,476,3,ListaPriorizados
2025,28163795,2,6662,1,1,467,4,ListaPriorizados
2025,28243080,2,6662,1,1,467,5,ListaEspera
2025,28267267,2,6662,1,1,467,6,ListaEspera
2025,28203494,2,6662,1,1,458,7,ListaEspera
2025,28208078,2,6662,1,1,458,8,ListaEspera
2025,28215671,2,6662,1,1,456,9,ListaEspera
2025,100224486,2,6662,1,1,451,10,ListaEspera
2025,27823571,3,6663,1,1,494,1,ListaPriorizados
2025,27795518,3,6663,1,1,485,2,ListaPriorizados
2025,27951000,3,6663,1,1,485,3,ListaPriorizados
2025,27820910,3,6663,1,1,476,4,ListaPriorizados
2025,28101904,3,6663,1,1,476,5,ListaPriorizados
2025,27875342,3,6663,1,1,476,6,ListaPriorizados
2025,27780136,3,6663,1,1,476,7,ListaPriorizados
2025,28103922,3,6663,1,1,476,8,ListaPriorizados
2025,28090117,3,6663,1,1,476,9,ListaEspera
2025,27932671,3,6663,1,1,467,10,ListaEspera
2025,27914644,3,6663,1,1,467,11,ListaEspera
2025,100223034,3,6663,1,1,460,12,ListaEspera
2025,28050002,3,6663,1,1,458,13,ListaEspera
2025,27861657,3,6663,1,1,458,14,ListaEspera
2025,28037388,3,6663,1,1,458,15,ListaEspera
2025,27946687,3,6663,1,1,458,16,ListaEspera
2025,27868405,3,6663,1,1,458,17,ListaEspera
2025,27921700,3,6663,1,1,458,18,ListaEspera
2025,100765488,3,6663,1,1,451,19,ListaEspera
2025,27995716,3,6663,1,1,451,20,ListaEspera
2025,28098740,3,6663,1,1,46,21,ListaEspera
2025,27991935,3,6663,1,1,14,22,ListaEspera
2025,28103417,3,6663,1,1,10,23,ListaEspera
2025,28075680,3,6663,1,1,10,24,ListaEspera
2025,28084522,3,6663,1,1,5,25,ListaEspera
2025,27508550,4,6664,1,1,494,1,ListaEspera
2025,27751324,4,6664,1,1,467,2,ListaEspera
2025,27716550,4,6664,1,1,467,3,ListaEspera
2025,27627295,4,6664,1,1,467,4,ListaEspera
2025,27650190,4,6664,1,1,458,5,ListaEspera
2025,27650199,4,6664,1,1,458,6,ListaEspera
2025,27733363,4,6664,1,1,457,7,ListaEspera
2025,28451876,0,6665,1,1,2177,1,ListaPriorizados
2025,28151759,0,6665,1,1,476,2,ListaPriorizados
2025,28399523,0,6665,1,1,476,3,ListaPriorizados
2025,28188719,0,6665,1,1,476,4,ListaPriorizados
2025,28436527,0,6665,1,1,476,5,ListaPriorizados
2025,28210113,0,6665,1,1,467,6,ListaPriorizados
2025,28327543,0,6665,1,1,467,7,ListaPriorizados
2025,28328976,0,6665,1,1,460,8,ListaPriorizados
2025,28533484,0,6665,1,1,458,9,ListaPriorizados
2025,28407415,0,6665,1,1,19,10,ListaPriorizados
2025,28152489,0,6665,1,1,4,11,ListaEspera
2025,27976590,9,6666,1,1,2177,1,ListaPriorizados
2025,28047252,9,6666,1,1,476,2,ListaPriorizados
2025,27721011,9,6666,1,1,467,3,ListaPriorizados
2025,27996338,9,6666,1,1,467,4,ListaPriorizados
2025,100226994,9,6666,1,1,460,5,ListaPriorizados
2025,27783808,9,6666,1,1,458,6,ListaPriorizados
2025,27996041,9,6666,1,1,458,7,ListaPriorizados
2025,27671606,9,6666,1,1,458,8,ListaPriorizados
2025,27599714,9,6666,1,1,456,9,ListaEspera
2025,28602620,9,6666,1,1,19,10,ListaEspera
2025,27999264,9,6666,1,1,1,11,ListaEspera
2025,28484417,1,6667,1,1,2186,1,ListaPriorizados
2025,28394167,1,6667,1,1,485,2,ListaPriorizados
2025,28239906,1,6667,1,1,485,3,ListaPriorizados
2025,28516226,1,6667,1,1,484,4,ListaPriorizados
2025,27954245,1,6667,1,1,483,5,ListaPriorizados
2025,28496137,1,6667,1,1,476,6,ListaPriorizados
2025,28424336,1,6667,1,1,287,7,ListaPriorizados
2025,28394923,1,6667,1,1,30,8,ListaPriorizados
2025,28464520,1,6667,1,1,13,9,ListaPriorizados
2025,27824380,1,6667,1,1,10,10,ListaPriorizados
2025,28395861,1,6667,1,1,3,11,ListaPriorizados
2025,28277161,2,6668,1,1,2195,1,ListaEspera
2025,28285039,2,6668,1,1,494,2,ListaEspera
2025,28222008,2,6668,1,1,494,3,ListaEspera
2025,28177521,2,6668,1,1,494,4,ListaEspera
2025,28163477,2,6668,1,1,485,5,ListaEspera
2025,27934761,2,6668,1,1,485,6,ListaEspera
2025,28390071,2,6668,1,1,485,7,ListaEspera
2025,28154988,2,6668,1,1,484,8,ListaEspera
2025,28128234,2,6668,1,1,484,9,ListaEspera
2025,28166670,2,6668,1,1,483,10,ListaEspera
2025,28155592,2,6668,1,1,476,11,ListaEspera
2025,28159182,2,6668,1,1,476,12,ListaEspera
2025,28143550,2,6668,1,1,476,13,ListaEspera
2025,28156712,2,6668,1,1,476,14,ListaEspera
2025,28208974,2,6668,1,1,476,15,ListaEspera
2025,28311941,2,6668,1,1,476,16,ListaEspera
2025,28162802,2,6668,1,1,476,17,ListaEspera
2025,28372063,2,6668,1,1,476,18,ListaEspera
2025,28315488,2,6668,1,1,476,19,ListaEspera
2025,28248824,2,6668,1,1,467,20,ListaEspera
2025,28252110,2,6668,1,1,467,21,ListaEspera
2025,28247235,2,6668,1,1,467,22,ListaEspera
2025,28389384,2,6668,1,1,467,23,ListaEspera
2025,28269924,2,6668,1,1,467,24,ListaEspera
2025,28188145,2,6668,1,1,467,25,ListaEspera
2025,28277587,2,6668,1,1,467,26,ListaEspera
2025,28202894,2,6668,1,1,465,27,ListaEspera
2025,28167700,2,6668,1,1,314,28,ListaEspera
2025,28186474,2,6668,1,1,29,29,ListaEspera
2025,28229277,2,6668,1,1,22,30,ListaEspera
2025,28230325,2,6668,1,1,19,31,ListaEspera
2025,27782422,3,6669,1,1,557,1,ListaPriorizados
2025,28084558,3,6669,1,1,494,2,ListaPriorizados
2025,28085723,3,6669,1,1,493,3,ListaPriorizados
2025,27943823,3,6669,1,1,485,4,ListaEspera
2025,27999659,3,6669,1,1,485,5,ListaEspera
2025,27784841,3,6669,1,1,485,6,ListaEspera
2025,28009642,3,6669,1,1,483,7,ListaEspera
2025,27762084,3,6669,1,1,476,8,ListaEspera
2025,28101844,3,6669,1,1,476,9,ListaEspera
2025,27950481,3,6669,1,1,476,10,ListaEspera
2025,27955836,3,6669,1,1,476,11,ListaEspera
2025,28009958,3,6669,1,1,476,12,ListaEspera
2025,27775485,3,6669,1,1,476,13,ListaEspera
2025,27768442,3,6669,1,1,476,14,ListaEspera
2025,27944796,3,6669,1,1,476,15,ListaEspera
2025,28055732,3,6669,1,1,476,16,ListaEspera
2025,27951432,3,6669,1,1,474,17,ListaEspera
2025,28074532,3,6669,1,1,467,18,ListaEspera
2025,28066282,3,6669,1,1,467,19,ListaEspera
2025,28009979,3,6669,1,1,467,20,ListaEspera
2025,27795458,3,6669,1,1,467,21,ListaEspera
