priority_profile,prioridad,a816,prioridad_garantizada,a811,num_prio,num_vul,tramo
3566,1,0,1,1,8,6,100
3565,1,0,1,1,8,6,101
3564,1,0,1,1,8,5,0
3563,1,0,1,1,8,5,40
3562,1,0,1,1,8,5,50
3561,1,0,1,1,8,5,60
3560,1,0,1,1,8,5,70
3559,1,0,1,1,8,5,80
3558,1,0,1,1,8,5,90
3557,1,0,1,1,8,5,100
3556,1,0,1,1,8,5,101
3555,1,0,1,1,8,4,0
3554,1,0,1,1,8,4,40
3553,1,0,1,1,8,4,50
3552,1,0,1,1,8,4,60
3551,1,0,1,1,8,4,70
3550,1,0,1,1,8,4,80
3549,1,0,1,1,8,4,90
3548,1,0,1,1,8,4,100
3547,1,0,1,1,8,4,101
3546,1,0,1,1,8,3,0
3545,1,0,1,1,8,3,40
3544,1,0,1,1,8,3,50
3543,1,0,1,1,8,3,60
3542,1,0,1,1,8,3,70
3541,1,0,1,1,8,3,80
3540,1,0,1,1,8,3,90
3539,1,0,1,1,8,3,100
3538,1,0,1,1,8,3,101
3537,1,0,1,1,8,2,0
3536,1,0,1,1,8,2,40
3535,1,0,1,1,8,2,50
3534,1,0,1,1,8,2,60
3533,1,0,1,1,8,2,70
3532,1,0,1,1,8,2,80
3531,1,0,1,1,8,2,90
3530,1,0,1,1,8,2,100
3529,1,0,1,1,8,2,101
3528,1,0,1,1,8,1,0
3527,1,0,1,1,8,1,40
3526,1,0,1,1,8,1,50
3525,1,0,1,1,8,1,60
3524,1,0,1,1,8,1,70
3523,1,0,1,1,8,1,80
3522,1,0,1,1,8,1,90
3521,1,0,1,1,8,1,100
3520,1,0,1,1,8,1,101
3519,1,0,1,1,8,0,0
3518,1,0,1,1,8,0,40
3517,1,0,1,1,8,0,50
3516,1,0,1,1,8,0,60
3515,1,0,1,1,8,0,70
3514,1,0,1,1,8,0,80
3513,1,0,1,1,8,0,90
3512,1,0,1,1,8,0,100
3511,1,0,1,1,8,0,101
3510,1,0,1,1,7,9,0
3509,1,0,1,1,7,9,40
3508,1,0,1,1,7,9,50
3507,1,0,1,1,7,9,60
3506,1,0,1,1,7,9,70
3505,1,0,1,1,7,9,80
3504,1,0,1,1,7,9,90
3503,1,0,1,1,7,9,100
3502,1,0,1,1,7,9,101
3501,1,0,1,1,7,8,0
3500,1,0,1,1,7,8,40
3499,1,0,1,1,7,8,50
3498,1,0,1,1,7,8,60
3497,1,0,1,1,7,8,70
3496,1,0,1,1,7,8,80
3495,1,0,1,1,7,8,90
3494,1,0,1,1,7,8,100
3493,1,0,1,1,7,8,101
3492,1,0,1,1,7,7,0
3491,1,0,1,1,7,7,40
3490,1,0,1,1,7,7,50
3489,1,0,1,1,7,7,60
3488,1,0,1,1,7,7,70
3487,1,0,1,1,7,7,80
3486,1,0,1,1,7,7,90
3485,1,0,1,1,7,7,100
3484,1,0,1,1,7,7,101
3483,1,0,1,1,7,6,0
3482,1,0,1,1,7,6,40
3481,1,0,1,1,7,6,50
3480,1,0,1,1,7,6,60
3479,1,0,1,1,7,6,70
3478,1,0,1,1,7,6,80
3477,1,0,1,1,7,6,90
3476,1,0,1,1,7,6,100
3475,1,0,1,1,7,6,101
3474,1,0,1,1,7,5,0
3473,1,0,1,1,7,5,40
3472,1,0,1,1,7,5,50
3471,1,0,1,1,7,5,60
3470,1,0,1,1,7,5,70
3469,1,0,1,1,7,5,80
3468,1,0,1,1,7,5,90
3467,1,0,1,1,7,5,100
3466,1,0,1,1,7,5,101
3465,1,0,1,1,7,4,0
3464,1,0,1,1,7,4,40
3463,1,0,1,1,7,4,50
3462,1,0,1,1,7,4,60
3461,1,0,1,1,7,4,70
3460,1,0,1,1,7,4,80
3459,1,0,1,1,7,4,90
3458,1,0,1,1,7,4,100
3457,1,0,1,1,7,4,101
3456,1,0,1,1,7,3,0
3455,1,0,1,1,7,3,40
3454,1,0,1,1,7,3,50
3453,1,0,1,1,7,3,60
3452,1,0,1,1,7,3,70
3451,1,0,1,1,7,3,80
3450,1,0,1,1,7,3,90
3449,1,0,1,1,7,3,100
3448,1,0,1,1,7,3,101
3447,1,0,1,1,7,2,0
3446,1,0,1,1,7,2,40
3445,1,0,1,1,7,2,50
3444,1,0,1,1,7,2,60
3443,1,0,1,1,7,2,70
3442,1,0,1,1,7,2,80
3441,1,0,1,1,7,2,90
3440,1,0,1,1,7,2,100
3439,1,0,1,1,7,2,101
3438,1,0,1,1,7,1,0
3437,1,0,1,1,7,1,40
3436,1,0,1,1,7,1,50
3435,1,0,1,1,7,1,60
3434,1,0,1,1,7,1,70
3433,1,0,1,1,7,1,80
3432,1,0,1,1,7,1,90
3431,1,0,1,1,7,1,100
3430,1,0,1,1,7,1,101
3429,1,0,1,1,7,0,0
3428,1,0,1,1,7,0,40
3427,1,0,1,1,7,0,50
3426,1,0,1,1,7,0,60
3425,1,0,1,1,7,0,70
3424,1,0,1,1,7,0,80
3423,1,0,1,1,7,0,90
3422,1,0,1,1,7,0,100
3421,1,0,1,1,7,0,101
3420,1,0,1,1,6,9,0
3419,1,0,1,1,6,9,40
3418,1,0,1,1,6,9,50
3417,1,0,1,1,6,9,60
3416,1,0,1,1,6,9,70
3415,1,0,1,1,6,9,80
3414,1,0,1,1,6,9,90
3413,1,0,1,1,6,9,100
3412,1,0,1,1,6,9,101
3411,1,0,1,1,6,8,0
3410,1,0,1,1,6,8,40
3409,1,0,1,1,6,8,50
3408,1,0,1,1,6,8,60
3407,1,0,1,1,6,8,70
3406,1,0,1,1,6,8,80
3405,1,0,1,1,6,8,90
3404,1,0,1,1,6,8,100
3403,1,0,1,1,6,8,101
3402,1,0,1,1,6,7,0
3401,1,0,1,1,6,7,40
3400,1,0,1,1,6,7,50
3399,1,0,1,1,6,7,60
3398,1,0,1,1,6,7,70
3397,1,0,1,1,6,7,80
3396,1,0,1,1,6,7,90
3395,1,0,1,1,6,7,100
3394,1,0,1,1,6,7,101
3393,1,0,1,1,6,6,0
3392,1,0,1,1,6,6,40
3391,1,0,1,1,6,6,50
3390,1,0,1,1,6,6,60
3389,1,0,1,1,6,6,70
3388,1,0,1,1,6,6,80
3387,1,0,1,1,6,6,90
3386,1,0,1,1,6,6,100
3385,1,0,1,1,6,6,101
3384,1,0,1,1,6,5,0
3383,1,0,1,1,6,5,40
3382,1,0,1,1,6,5,50
3381,1,0,1,1,6,5,60
3380,1,0,1,1,6,5,70
3379,1,0,1,1,6,5,80
3378,1,0,1,1,6,5,90
3377,1,0,1,1,6,5,100
3376,1,0,1,1,6,5,101
3375,1,0,1,1,6,4,0
3374,1,0,1,1,6,4,40
3373,1,0,1,1,6,4,50
3372,1,0,1,1,6,4,60
3371,1,0,1,1,6,4,70
3370,1,0,1,1,6,4,80
3369,1,0,1,1,6,4,90
3368,1,0,1,1,6,4,100
3367,1,0,1,1,6,4,101
3366,1,0,1,1,6,3,0
3365,1,0,1,1,6,3,40
3364,1,0,1,1,6,3,50
3363,1,0,1,1,6,3,60
3362,1,0,1,1,6,3,70
3361,1,0,1,1,6,3,80
3360,1,0,1,1,6,3,90
3359,1,0,1,1,6,3,100
3358,1,0,1,1,6,3,101
3357,1,0,1,1,6,2,0
3356,1,0,1,1,6,2,40
3355,1,0,1,1,6,2,50
3354,1,0,1,1,6,2,60
3353,1,0,1,1,6,2,70
3352,1,0,1,1,6,2,80
3351,1,0,1,1,6,2,90
3350,1,0,1,1,6,2,100
3349,1,0,1,1,6,2,101
3348,1,0,1,1,6,1,0
3347,1,0,1,1,6,1,40
3346,1,0,1,1,6,1,50
3345,1,0,1,1,6,1,60
3344,1,0,1,1,6,1,70
3343,1,0,1,1,6,1,80
3342,1,0,1,1,6,1,90
3341,1,0,1,1,6,1,100
3340,1,0,1,1,6,1,101
3339,1,0,1,1,6,0,0
3338,1,0,1,1,6,0,40
3337,1,0,1,1,6,0,50
3336,1,0,1,1,6,0,60
3335,1,0,1,1,6,0,70
3334,1,0,1,1,6,0,80
3333,1,0,1,1,6,0,90
3332,1,0,1,1,6,0,100
3331,1,0,1,1,6,0,101
3330,1,0,1,1,5,9,0
3329,1,0,1,1,5,9,40
3328,1,0,1,1,5,9,50
3327,1,0,1,1,5,9,60
3326,1,0,1,1,5,9,70
3325,1,0,1,1,5,9,80
3324,1,0,1,1,5,9,90
3323,1,0,1,1,5,9,100
3322,1,0,1,1,5,9,101
3321,1,0,1,1,5,8,0
3320,1,0,1,1,5,8,40
3319,1,0,1,1,5,8,50
3318,1,0,1,1,5,8,60
3317,1,0,1,1,5,8,70
3316,1,0,1,1,5,8,80
3315,1,0,1,1,5,8,90
3314,1,0,1,1,5,8,100
3313,1,0,1,1,5,8,101
3312,1,0,1,1,5,7,0
3311,1,0,1,1,5,7,40
3310,1,0,1,1,5,7,50
3309,1,0,1,1,5,7,60
3308,1,0,1,1,5,7,70
3307,1,0,1,1,5,7,80
3306,1,0,1,1,5,7,90
3305,1,0,1,1,5,7,100
3304,1,0,1,1,5,7,101
3303,1,0,1,1,5,6,0
3302,1,0,1,1,5,6,40
3301,1,0,1,1,5,6,50
3300,1,0,1,1,5,6,60
3299,1,0,1,1,5,6,70
3298,1,0,1,1,5,6,80
3297,1,0,1,1,5,6,90
3296,1,0,1,1,5,6,100
3295,1,0,1,1,5,6,101
3294,1,0,1,1,5,5,0
3293,1,0,1,1,5,5,40
3292,1,0,1,1,5,5,50
3291,1,0,1,1,5,5,60
3290,1,0,1,1,5,5,70
3289,1,0,1,1,5,5,80
3288,1,0,1,1,5,5,90
3287,1,0,1,1,5,5,100
3286,1,0,1,1,5,5,101
3285,1,0,1,1,5,4,0
3284,1,0,1,1,5,4,40
3283,1,0,1,1,5,4,50
3282,1,0,1,1,5,4,60
3281,1,0,1,1,5,4,70
3280,1,0,1,1,5,4,80
3279,1,0,1,1,5,4,90
3278,1,0,1,1,5,4,100
3277,1,0,1,1,5,4,101
3276,1,0,1,1,5,3,0
3275,1,0,1,1,5,3,40
3274,1,0,1,1,5,3,50
3273,1,0,1,1,5,3,60
3272,1,0,1,1,5,3,70
3271,1,0,1,1,5,3,80
3270,1,0,1,1,5,3,90
3269,1,0,1,1,5,3,100
3268,1,0,1,1,5,3,101
3267,1,0,1,1,5,2,0
3266,1,0,1,1,5,2,40
3265,1,0,1,1,5,2,50
3264,1,0,1,1,5,2,60
3263,1,0,1,1,5,2,70
3262,1,0,1,1,5,2,80
3261,1,0,1,1,5,2,90
3260,1,0,1,1,5,2,100
3259,1,0,1,1,5,2,101
3258,1,0,1,1,5,1,0
3257,1,0,1,1,5,1,40
3256,1,0,1,1,5,1,50
3255,1,0,1,1,5,1,60
3254,1,0,1,1,5,1,70
3253,1,0,1,1,5,1,80
3252,1,0,1,1,5,1,90
3251,1,0,1,1,5,1,100
3250,1,0,1,1,5,1,101
3249,1,0,1,1,5,0,0
3248,1,0,1,1,5,0,40
3247,1,0,1,1,5,0,50
3246,1,0,1,1,5,0,60
3245,1,0,1,1,5,0,70
3244,1,0,1,1,5,0,80
3243,1,0,1,1,5,0,90
3242,1,0,1,1,5,0,100
3241,1,0,1,1,5,0,101
3240,1,0,1,1,4,9,0
3239,1,0,1,1,4,9,40
3238,1,0,1,1,4,9,50
3237,1,0,1,1,4,9,60
3236,1,0,1,1,4,9,70
3235,1,0,1,1,4,9,80
3234,1,0,1,1,4,9,90
3233,1,0,1,1,4,9,100
3232,1,0,1,1,4,9,101
3231,1,0,1,1,4,8,0
3230,1,0,1,1,4,8,40
3229,1,0,1,1,4,8,50
3228,1,0,1,1,4,8,60
3227,1,0,1,1,4,8,70
3226,1,0,1,1,4,8,80
3225,1,0,1,1,4,8,90
3224,1,0,1,1,4,8,100
3223,1,0,1,1,4,8,101
3222,1,0,1,1,4,7,0
3221,1,0,1,1,4,7,40
3220,1,0,1,1,4,7,50
3219,1,0,1,1,4,7,60
3218,1,0,1,1,4,7,70
3217,1,0,1,1,4,7,80
3216,1,0,1,1,4,7,90
3215,1,0,1,1,4,7,100
3214,1,0,1,1,4,7,101
3213,1,0,1,1,4,6,0
3212,1,0,1,1,4,6,40
3211,1,0,1,1,4,6,50
3210,1,0,1,1,4,6,60
3209,1,0,1,1,4,6,70
3208,1,0,1,1,4,6,80
3207,1,0,1,1,4,6,90
3206,1,0,1,1,4,6,100
3205,1,0,1,1,4,6,101
3204,1,0,1,1,4,5,0
3203,1,0,1,1,4,5,40
3202,1,0,1,1,4,5,50
3201,1,0,1,1,4,5,60
3200,1,0,1,1,4,5,70
3199,1,0,1,1,4,5,80
3198,1,0,1,1,4,5,90
3197,1,0,1,1,4,5,100
3196,1,0,1,1,4,5,101
3195,1,0,1,1,4,4,0
3194,1,0,1,1,4,4,40
3193,1,0,1,1,4,4,50
3192,1,0,1,1,4,4,60
3191,1,0,1,1,4,4,70
3190,1,0,1,1,4,4,80
3189,1,0,1,1,4,4,90
3188,1,0,1,1,4,4,100
3187,1,0,1,1,4,4,101
3186,1,0,1,1,4,3,0
3185,1,0,1,1,4,3,40
3184,1,0,1,1,4,3,50
3183,1,0,1,1,4,3,60
3182,1,0,1,1,4,3,70
3181,1,0,1,1,4,3,80
3180,1,0,1,1,4,3,90
3179,1,0,1,1,4,3,100
3178,1,0,1,1,4,3,101
3177,1,0,1,1,4,2,0
3176,1,0,1,1,4,2,40
3175,1,0,1,1,4,2,50
3174,1,0,1,1,4,2,60
3173,1,0,1,1,4,2,70
3172,1,0,1,1,4,2,80
3171,1,0,1,1,4,2,90
3170,1,0,1,1,4,2,100
3169,1,0,1,1,4,2,101
3168,1,0,1,1,4,1,0
3167,1,0,1,1,4,1,40
3166,1,0,1,1,4,1,50
3165,1,0,1,1,4,1,60
3164,1,0,1,1,4,1,70
3163,1,0,1,1,4,1,80
3162,1,0,1,1,4,1,90
3161,1,0,1,1,4,1,100
3160,1,0,1,1,4,1,101
3159,1,0,1,1,4,0,0
3158,1,0,1,1,4,0,40
3157,1,0,1,1,4,0,50
3156,1,0,1,1,4,0,60
3155,1,0,1,1,4,0,70
3154,1,0,1,1,4,0,80
3153,1,0,1,1,4,0,90
3152,1,0,1,1,4,0,100
3151,1,0,1,1,4,0,101
3150,1,0,1,1,3,9,0
3149,1,0,1,1,3,9,40
3148,1,0,1,1,3,9,50
3147,1,0,1,1,3,9,60
3146,1,0,1,1,3,9,70
3145,1,0,1,1,3,9,80
3144,1,0,1,1,3,9,90
3143,1,0,1,1,3,9,100
3142,1,0,1,1,3,9,101
3141,1,0,1,1,3,8,0
3140,1,0,1,1,3,8,40
3139,1,0,1,1,3,8,50
3138,1,0,1,1,3,8,60
3137,1,0,1,1,3,8,70
3136,1,0,1,1,3,8,80
3135,1,0,1,1,3,8,90
3134,1,0,1,1,3,8,100
3133,1,0,1,1,3,8,101
3132,1,0,1,1,3,7,0
3131,1,0,1,1,3,7,40
3130,1,0,1,1,3,7,50
3129,1,0,1,1,3,7,60
3128,1,0,1,1,3,7,70
3127,1,0,1,1,3,7,80
3126,1,0,1,1,3,7,90
3125,1,0,1,1,3,7,100
3124,1,0,1,1,3,7,101
3123,1,0,1,1,3,6,0
3122,1,0,1,1,3,6,40
3121,1,0,1,1,3,6,50
3120,1,0,1,1,3,6,60
3119,1,0,1,1,3,6,70
3118,1,0,1,1,3,6,80
3117,1,0,1,1,3,6,90
3116,1,0,1,1,3,6,100
3115,1,0,1,1,3,6,101
3114,1,0,1,1,3,5,0
3113,1,0,1,1,3,5,40
3112,1,0,1,1,3,5,50
3111,1,0,1,1,3,5,60
3110,1,0,1,1,3,5,70
3109,1,0,1,1,3,5,80
3108,1,0,1,1,3,5,90
3107,1,0,1,1,3,5,100
3106,1,0,1,1,3,5,101
3105,1,0,1,1,3,4,0
3104,1,0,1,1,3,4,40
3103,1,0,1,1,3,4,50
3102,1,0,1,1,3,4,60
3101,1,0,1,1,3,4,70
3100,1,0,1,1,3,4,80
3099,1,0,1,1,3,4,90
3098,1,0,1,1,3,4,100
3097,1,0,1,1,3,4,101
3096,1,0,1,1,3,3,0
3095,1,0,1,1,3,3,40
3094,1,0,1,1,3,3,50
3093,1,0,1,1,3,3,60
3092,1,0,1,1,3,3,70
3091,1,0,1,1,3,3,80
3090,1,0,1,1,3,3,90
3089,1,0,1,1,3,3,100
3088,1,0,1,1,3,3,101
3087,1,0,1,1,3,2,0
3086,1,0,1,1,3,2,40
3085,1,0,1,1,3,2,50
3084,1,0,1,1,3,2,60
3083,1,0,1,1,3,2,70
3082,1,0,1,1,3,2,80
3081,1,0,1,1,3,2,90
3080,1,0,1,1,3,2,100
3079,1,0,1,1,3,2,101
3078,1,0,1,1,3,1,0
3077,1,0,1,1,3,1,40
3076,1,0,1,1,3,1,50
3075,1,0,1,1,3,1,60
3074,1,0,1,1,3,1,70
3073,1,0,1,1,3,1,80
3072,1,0,1,1,3,1,90
3071,1,0,1,1,3,1,100
3070,1,0,1,1,3,1,101
3069,1,0,1,1,3,0,0
3068,1,0,1,1,3,0,40
3067,1,0,1,1,3,0,50
3066,1,0,1,1,3,0,60
3065,1,0,1,1,3,0,70
3064,1,0,1,1,3,0,80
3063,1,0,1,1,3,0,90
3062,1,0,1,1,3,0,100
3061,1,0,1,1,3,0,101
3060,1,0,1,1,2,9,0
3059,1,0,1,1,2,9,40
3058,1,0,1,1,2,9,50
3057,1,0,1,1,2,9,60
3056,1,0,1,1,2,9,70
3055,1,0,1,1,2,9,80
3054,1,0,1,1,2,9,90
3053,1,0,1,1,2,9,100
3052,1,0,1,1,2,9,101
3051,1,0,1,1,2,8,0
3050,1,0,1,1,2,8,40
3049,1,0,1,1,2,8,50
3048,1,0,1,1,2,8,60
3047,1,0,1,1,2,8,70
3046,1,0,1,1,2,8,80
3045,1,0,1,1,2,8,90
3044,1,0,1,1,2,8,100
3043,1,0,1,1,2,8,101
3042,1,0,1,1,2,7,0
3041,1,0,1,1,2,7,40
3040,1,0,1,1,2,7,50
3039,1,0,1,1,2,7,60
3038,1,0,1,1,2,7,70
3037,1,0,1,1,2,7,80
3036,1,0,1,1,2,7,90
3035,1,0,1,1,2,7,100
3034,1,0,1,1,2,7,101
3033,1,0,1,1,2,6,0
3032,1,0,1,1,2,6,40
3031,1,0,1,1,2,6,50
3030,1,0,1,1,2,6,60
3029,1,0,1,1,2,6,70
3028,1,0,1,1,2,6,80
3027,1,0,1,1,2,6,90
3026,1,0,1,1,2,6,100
3025,1,0,1,1,2,6,101
3024,1,0,1,1,2,5,0
3023,1,0,1,1,2,5,40
3022,1,0,1,1,2,5,50
3021,1,0,1,1,2,5,60
3020,1,0,1,1,2,5,70
3019,1,0,1,1,2,5,80
3018,1,0,1,1,2,5,90
3017,1,0,1,1,2,5,100
3016,1,0,1,1,2,5,101
3015,1,0,1,1,2,4,0
3014,1,0,1,1,2,4,40
3013,1,0,1,1,2,4,50
3012,1,0,1,1,2,4,60
3011,1,0,1,1,2,4,70
3010,1,0,1,1,2,4,80
3009,1,0,1,1,2,4,90
3008,1,0,1,1,2,4,100
3007,1,0,1,1,2,4,101
3006,1,0,1,1,2,3,0
3005,1,0,1,1,2,3,40
3004,1,0,1,1,2,3,50
3003,1,0,1,1,2,3,60
3002,1,0,1,1,2,3,70
3001,1,0,1,1,2,3,80
3000,1,0,1,1,2,3,90
2999,1,0,1,1,2,3,100
2998,1,0,1,1,2,3,101
2997,1,0,1,1,2,2,0
2996,1,0,1,1,2,2,40
2995,1,0,1,1,2,2,50
2994,1,0,1,1,2,2,60
2993,1,0,1,1,2,2,70
2992,1,0,1,1,2,2,80
2991,1,0,1,1,2,2,90
2990,1,0,1,1,2,2,100
2989,1,0,1,1,2,2,101
2988,1,0,1,1,2,1,0
2987,1,0,1,1,2,1,40
2986,1,0,1,1,2,1,50
2985,1,0,1,1,2,1,60
2984,1,0,1,1,2,1,70
2983,1,0,1,1,2,1,80
2982,1,0,1,1,2,1,90
2981,1,0,1,1,2,1,100
2980,1,0,1,1,2,1,101
2979,1,0,1,1,2,0,0
2978,1,0,1,1,2,0,40
2977,1,0,1,1,2,0,50
2976,1,0,1,1,2,0,60
2975,1,0,1,1,2,0,70
2974,1,0,1,1,2,0,80
2973,1,0,1,1,2,0,90
2972,1,0,1,1,2,0,100
2971,1,0,1,1,2,0,101
2970,1,0,1,1,1,9,0
2969,1,0,1,1,1,9,40
2968,1,0,1,1,1,9,50
2967,1,0,1,1,1,9,60
2966,1,0,1,1,1,9,70
2965,1,0,1,1,1,9,80
2964,1,0,1,1,1,9,90
2963,1,0,1,1,1,9,100
2962,1,0,1,1,1,9,101
2961,1,0,1,1,1,8,0
2960,1,0,1,1,1,8,40
2959,1,0,1,1,1,8,50
2958,1,0,1,1,1,8,60
2957,1,0,1,1,1,8,70
2956,1,0,1,1,1,8,80
2955,1,0,1,1,1,8,90
2954,1,0,1,1,1,8,100
2953,1,0,1,1,1,8,101
2952,1,0,1,1,1,7,0
2951,1,0,1,1,1,7,40
2950,1,0,1,1,1,7,50
2949,1,0,1,1,1,7,60
2948,1,0,1,1,1,7,70
2947,1,0,1,1,1,7,80
2946,1,0,1,1,1,7,90
2945,1,0,1,1,1,7,100
2944,1,0,1,1,1,7,101
2943,1,0,1,1,1,6,0
2942,1,0,1,1,1,6,40
2941,1,0,1,1,1,6,50
2940,1,0,1,1,1,6,60
2939,1,0,1,1,1,6,70
2938,1,0,1,1,1,6,80
2937,1,0,1,1,1,6,90
2936,1,0,1,1,1,6,100
2935,1,0,1,1,1,6,101
2934,1,0,1,1,1,5,0
2933,1,0,1,1,1,5,40
2932,1,0,1,1,1,5,50
2931,1,0,1,1,1,5,60
2930,1,0,1,1,1,5,70
2929,1,0,1,1,1,5,80
2928,1,0,1,1,1,5,90
2927,1,0,1,1,1,5,100
2926,1,0,1,1,1,5,101
2925,1,0,1,1,1,4,0
2924,1,0,1,1,1,4,40
2923,1,0,1,1,1,4,50
2922,1,0,1,1,1,4,60
2921,1,0,1,1,1,4,70
2920,1,0,1,1,1,4,80
2919,1,0,1,1,1,4,90
2918,1,0,1,1,1,4,100
2917,1,0,1,1,1,4,101
2916,1,0,1,1,1,3,0
2915,1,0,1,1,1,3,40
2914,1,0,1,1,1,3,50
2913,1,0,1,1,1,3,60
2912,1,0,1,1,1,3,70
2911,1,0,1,1,1,3,80
2910,1,0,1,1,1,3,90
2909,1,0,1,1,1,3,100
2908,1,0,1,1,1,3,101
2907,1,0,1,1,1,2,0
2906,1,0,1,1,1,2,40
2905,1,0,1,1,1,2,50
2904,1,0,1,1,1,2,60
2903,1,0,1,1,1,2,70
2902,1,0,1,1,1,2,80
2901,1,0,1,1,1,2,90
2900,1,0,1,1,1,2,100
2899,1,0,1,1,1,2,101
2898,1,0,1,1,1,1,0
2897,1,0,1,1,1,1,40
2896,1,0,1,1,1,1,50
2895,1,0,1,1,1,1,60
2894,1,0,1,1,1,1,70
2893,1,0,1,1,1,1,80
2892,1,0,1,1,1,1,90
2891,1,0,1,1,1,1,100
2890,1,0,1,1,1,1,101
2889,1,0,1,1,1,0,0
2888,1,0,1,1,1,0,40
2887,1,0,1,1,1,0,50
2886,1,0,1,1,1,0,60
2885,1,0,1,1,1,0,70
2884,1,0,1,1,1,0,80
2883,1,0,1,1,1,0,90
2882,1,0,1,1,1,0,100
2881,1,0,1,1,1,0,101
2880,1,0,1,1,0,9,0
2879,1,0,1,1,0,9,40
2878,1,0,1,1,0,9,50
2877,1,0,1,1,0,9,60
2876,1,0,1,1,0,9,70
2875,1,0,1,1,0,9,80
2874,1,0,1,1,0,9,90
2873,1,0,1,1,0,9,100
2872,1,0,1,1,0,9,101
2871,1,0,1,1,0,8,0
2870,1,0,1,1,0,8,40
2869,1,0,1,1,0,8,50
2868,1,0,1,1,0,8,60
2867,1,0,1,1,0,8,70
2866,1,0,1,1,0,8,80
2865,1,0,1,1,0,8,90
2864,1,0,1,1,0,8,100
2863,1,0,1,1,0,8,101
2862,1,0,1,1,0,7,0
2861,1,0,1,1,0,7,40
2860,1,0,1,1,0,7,50
2859,1,0,1,1,0,7,60
2858,1,0,1,1,0,7,70
2857,1,0,1,1,0,7,80
2856,1,0,1,1,0,7,90
2855,1,0,1,1,0,7,100
2854,1,0,1,1,0,7,101
2853,1,0,1,1,0,6,0
2852,1,0,1,1,0,6,40
2851,1,0,1,1,0,6,50
2850,1,0,1,1,0,6,60
2849,1,0,1,1,0,6,70
2848,1,0,1,1,0,6,80
2847,1,0,1,1,0,6,90
2846,1,0,1,1,0,6,100
2845,1,0,1,1,0,6,101
2844,1,0,1,1,0,5,0
2843,1,0,1,1,0,5,40
2842,1,0,1,1,0,5,50
2841,1,0,1,1,0,5,60
2840,1,0,1,1,0,5,70
2839,1,0,1,1,0,5,80
2838,1,0,1,1,0,5,90
2837,1,0,1,1,0,5,100
2836,1,0,1,1,0,5,101
2835,1,0,1,1,0,4,0
2834,1,0,1,1,0,4,40
2833,1,0,1,1,0,4,50
2832,1,0,1,1,0,4,60
2831,1,0,1,1,0,4,70
2830,1,0,1,1,0,4,80
2829,1,0,1,1,0,4,90
2828,1,0,1,1,0,4,100
2827,1,0,1,1,0,4,101
2826,1,0,1,1,0,3,0
2825,1,0,1,1,0,3,40
2824,1,0,1,1,0,3,50
2823,1,0,1,1,0,3,60
2822,1,0,1,1,0,3,70
2821,1,0,1,1,0,3,80
2820,1,0,1,1,0,3,90
2819,1,0,1,1,0,3,100
2818,1,0,1,1,0,3,101
2817,1,0,1,1,0,2,0
2816,1,0,1,1,0,2,40
2815,1,0,1,1,0,2,50
2814,1,0,1,1,0,2,60
2813,1,0,1,1,0,2,70
2812,1,0,1,1,0,2,80
2811,1,0,1,1,0,2,90
2810,1,0,1,1,0,2,100
2809,1,0,1,1,0,2,101
2808,1,0,1,1,0,1,0
2807,1,0,1,1,0,1,40
2806,1,0,1,1,0,1,50
2805,1,0,1,1,0,1,60
2804,1,0,1,1,0,1,70
2803,1,0,1,1,0,1,80
2802,1,0,1,1,0,1,90
2801,1,0,1,1,0,1,100
2800,1,0,1,1,0,1,101
2799,1,0,1,1,0,0,0
2798,1,0,1,1,0,0,40
2797,1,0,1,1,0,0,50
2796,1,0,1,1,0,0,60
2795,1,0,1,1,0,0,70
2794,1,0,1,1,0,0,80
2793,1,0,1,1,0,0,90
2792,1,0,1,1,0,0,100
2791,1,0,1,1,0,0,101
2790,1,0,1,0,8,9,0
2789,1,0,1,0,8,9,40
2788,1,0,1,0,8,9,50
2787,1,0,1,0,8,9,60
2786,1,0,1,0,8,9,70
2785,1,0,1,0,8,9,80
2784,1,0,1,0,8,9,90
2783,1,0,1,0,8,9,100
2782,1,0,1,0,8,9,101
2781,1,0,1,0,8,8,0
2780,1,0,1,0,8,8,40
2779,1,0,1,0,8,8,50
2778,1,0,1,0,8,8,60
2777,1,0,1,0,8,8,70
2776,1,0,1,0,8,8,80
2775,1,0,1,0,8,8,90
2774,1,0,1,0,8,8,100
2773,1,0,1,0,8,8,101
2772,1,0,1,0,8,7,0
2771,1,0,1,0,8,7,40
2770,1,0,1,0,8,7,50
2769,1,0,1,0,8,7,60
2768,1,0,1,0,8,7,70
2767,1,0,1,0,8,7,80
2766,1,0,1,0,8,7,90
2765,1,0,1,0,8,7,100
2764,1,0,1,0,8,7,101
2763,1,0,1,0,8,6,0
2762,1,0,1,0,8,6,40
2761,1,0,1,0,8,6,50
2760,1,0,1,0,8,6,60
2759,1,0,1,0,8,6,70
2758,1,0,1,0,8,6,80
2757,1,0,1,0,8,6,90
2756,1,0,1,0,8,6,100
2755,1,0,1,0,8,6,101
2754,1,0,1,0,8,5,0
2753,1,0,1,0,8,5,40
2752,1,0,1,0,8,5,50
2751,1,0,1,0,8,5,60
2750,1,0,1,0,8,5,70
2749,1,0,1,0,8,5,80
2748,1,0,1,0,8,5,90
2747,1,0,1,0,8,5,100
2746,1,0,1,0,8,5,101
